0.5761	0.0136	0.6098
0.5901	0.0226	0.6479
0.5906	0.0303	0.7115
0.7688	0.0917	0.885
0.5633	0.0134	0.5861
0.5793	0.0116	0.6051
0.5991	0.0301	0.6773
0.5892	0.0257	0.6804
0.7862	0.0976	0.9049
0.5627	0.0114	0.5817
0.5846	0.0146	0.623
0.6155	0.031	0.677
0.5874	0.0195	0.6413
0.8116	0.0885	0.9081
0.5636	0.0102	0.5845
