0.5813	0.0295	0.6928
0.6124	0.0432	0.7672
0.5864	0.0222	0.6295
0.7711	0.0914	0.8927
0.5556	0.0189	0.5946
0.5775	0.0168	0.6034
0.6249	0.0337	0.6906
0.5914	0.0266	0.659
0.7879	0.0871	0.8986
0.556	0.0216	0.6009
0.596	0.028	0.6702
0.6305	0.0306	0.6997
0.5907	0.0232	0.65
0.8045	0.0835	0.8926
0.5568	0.0165	0.592
