0.5881	0.0138	0.6294
0.6244	0.0399	0.762
0.6	0.0219	0.6441
0.7683	0.0681	0.8574
0.5682	0.0239	0.6291
0.5906	0.0204	0.6316
0.6263	0.0366	0.759
0.5993	0.024	0.652
0.7746	0.0808	0.8718
0.5697	0.023	0.6281
0.6084	0.0381	0.7417
0.6314	0.0379	0.7682
0.5991	0.0219	0.6441
0.8055	0.0709	0.8845
0.5693	0.0223	0.6285
