0.5783	0.0144	0.6164
0.5849	0.0162	0.6373
0.5847	0.0204	0.6356
0.7746	0.09	0.9044
0.5625	0.0087	0.5758
0.5802	0.0121	0.6134
0.5906	0.0204	0.6465
0.5876	0.0229	0.655
0.7975	0.0891	0.9098
0.5655	0.0091	0.5831
0.5896	0.0237	0.6535
0.6019	0.0252	0.6784
0.5914	0.0299	0.6719
0.8195	0.0948	0.9148
0.5645	0.0098	0.5897
